Year,Serie,Región,Value
2010,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.15
2011,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.11
2012,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.12
2013,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.1
2014,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.06
2015,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.17
2016,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.12
2017,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.12
2018,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.22
2019,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.16
2020,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.12
2021,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,España,0.0
2010,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Cantabria,0.0
2011,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Cantabria,0.0
2012,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Cantabria,0.0
2013,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Cantabria,0.0
2014,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Cantabria,0.0
2015,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Cantabria,0.0
2016,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Cantabria,0.34
2017,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Cantabria,0.0
2018,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Cantabria,0.0
2019,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Cantabria,0.17
2020,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Cantabria,0.0
2021,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,Cantabria,0.0
