Year,Serie,Región,Value
2016,Proporción de personas que reciben suministro de agua con cobertura del Sistema Nacional de Aguas de Consumo,España,84.3
2017,Proporción de personas que reciben suministro de agua con cobertura del Sistema Nacional de Aguas de Consumo,España,84.5
2018,Proporción de personas que reciben suministro de agua con cobertura del Sistema Nacional de Aguas de Consumo,España,83.44
2019,Proporción de personas que reciben suministro de agua con cobertura del Sistema Nacional de Aguas de Consumo,España,84.19
2020,Proporción de personas que reciben suministro de agua con cobertura del Sistema Nacional de Aguas de Consumo,España,84.09
2016,Proporción de personas que reciben suministro de agua con cobertura del Sistema Nacional de Aguas de Consumo,Cantabria,91.4
2017,Proporción de personas que reciben suministro de agua con cobertura del Sistema Nacional de Aguas de Consumo,Cantabria,90.0
2018,Proporción de personas que reciben suministro de agua con cobertura del Sistema Nacional de Aguas de Consumo,Cantabria,91.84
2019,Proporción de personas que reciben suministro de agua con cobertura del Sistema Nacional de Aguas de Consumo,Cantabria,89.42
2020,Proporción de personas que reciben suministro de agua con cobertura del Sistema Nacional de Aguas de Consumo,Cantabria,90.03
